# freq eta
 (1.102000000000000028e+02+0.000000000000000000e+00j)  (2.539692301400546270e+01-7.078025385533145419e-01j)  (2.588321862788838956e+01-6.450701069318220959e-01j)
 (1.110000000000000000e+02+0.000000000000000000e+00j)  (2.547950906222556355e+01-7.107092222054813835e-01j)  (2.597700543608154788e+01-6.474081882949817013e-01j)
 (1.117999999999999972e+02+0.000000000000000000e+00j)  (2.556228656857494741e+01-7.134736375997504654e-01j)  (2.607044780474921097e+01-6.497366137013511622e-01j)
 (1.125999999999999943e+02+0.000000000000000000e+00j)  (2.564531196412062641e+01-7.160893328275059755e-01j)  (2.616355918198349428e+01-6.520567302914183072e-01j)
 (1.134000000000000057e+02+0.000000000000000000e+00j)  (2.572865612979548544e+01-7.185616778191177279e-01j)  (2.625633541694148931e+01-6.543682437609340541e-01j)
 (1.142000000000000028e+02+0.000000000000000000e+00j)  (2.581233698511006835e+01-7.208909047572967799e-01j)  (2.634878552291382903e+01-6.566734959689440876e-01j)
 (1.150999999999999943e+02+0.000000000000000000e+00j)  (2.590694195265533750e+01-7.233384364353656615e-01j)  (2.645241130610459024e+01-6.592562839609543701e-01j)
 (1.159000000000000057e+02+0.000000000000000000e+00j)  (2.599148570296544491e+01-7.253677104669447040e-01j)  (2.654418298001100851e+01-6.615423944315435012e-01j)
 (1.167000000000000028e+02+0.000000000000000000e+00j)  (2.607646535628783724e+01-7.272705722782910609e-01j)  (2.663563781658419316e+01-6.638199622092131325e-01j)
 (1.175999999999999943e+02+0.000000000000000000e+00j)  (2.617261979457320464e+01-7.292586953352100387e-01j)  (2.673813983965907681e+01-6.663764916713457165e-01j)
 (1.184000000000000057e+02+0.000000000000000000e+00j)  (2.625857364811173866e+01-7.309084172834732218e-01j)  (2.682893604279222188e+01-6.686398353863723942e-01j)
 (1.192999999999999972e+02+0.000000000000000000e+00j)  (2.635583351314528855e+01-7.326337597687114789e-01j)  (2.693070670029770497e+01-6.711767251182927385e-01j)
